CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,IsZeroBalance,CreditScoreRating,HasMultipleProduct,BalanceSalaryRatio,TenureAgeRatio,CreditScoreAgeRatio,EstimatedMonthlySalary,AgeBalanceInteraction,ProductDensity,LoyalityScore,WealthSignifier,TenureRiskGroup,MidTierDanger,GermanPassiveWealth,HighRiskGermanCohort,BalancePerProduct,CardButInactive,CardAndActive,TeenZeroBalance,ActiveZeroBalance,Female_Germany
422,Spain,Female,54,4,0.0,2,1,1,7166.71,0,Mid-age,0,Poor,0,0.0,0.07407407407407407,7.814814814814815,597.2258333333333,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,Young,1,Fair,1,0.8751534827563858,0.2857142857142857,23.428571428571427,11431.115833333335,3361337.56,0.125,8,1,Mid_Stable,1,0,0,120047.77,0,1,0,0,0
697,France,Male,32,7,175464.85,3,1,0,116442.42,1,Young,1,Good,1,1.5068808257334398,0.21875,21.78125,9703.535,5614875.2,0.42857142857142855,0,1,Mid_Stable,0,0,0,58488.28333333333,1,0,0,0,0
718,France,Male,52,8,79475.3,3,1,1,32421.32,1,Mid-age,1,Good,1,2.4513283234612286,0.15384615384615385,13.807692307692308,2701.7766666666666,4132715.6,0.375,8,0,Mid_Stable,0,0,0,26491.766666666666,0,1,0,0,0
586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,Mid-age,1,Fair,1,1.6025837095387139,0.21621621621621623,15.837837837837839,8722.149166666666,6206220.53,0.25,8,1,Mid_Stable,0,0,0,83867.845,0,0,0,0,0
481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,Mid-age,0,Poor,0,0.0,0.21621621621621623,13.0,3684.655,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
749,France,Female,33,1,74385.98,1,1,0,20164.47,0,Young,1,Very Good,1,3.688962814296631,0.030303030303030304,22.696969696969695,1680.3725000000002,2454737.34,1.0,0,0,Early_HighRisk,0,0,0,74385.98,1,0,0,0,0
561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0,Mid-age,1,Poor,1,3.549994361460715,0.10204081632653061,11.448979591836734,2224.2758333333336,4642946.0,0.2,5,0,Mid_Stable,0,0,0,94754.0,0,1,0,0,0
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,Young,0,Good,0,0.0,0.14814814814814814,25.037037037037038,8996.305833333334,0.0,0.25,4,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,Mid-age,1,Fair,1,0.5792855997036156,0.06976744186046512,14.30232558139535,12504.030833333332,3737596.98,0.3333333333333333,3,0,Mid_Stable,0,0,0,86920.86,0,1,0,0,0
582,France,Female,39,1,132077.48,2,1,0,192255.15,0,Mid-age,1,Fair,1,0.6869905955705219,0.02564102564102564,14.923076923076923,16021.262499999999,5151021.720000001,2.0,0,1,Early_HighRisk,1,0,0,66038.74,1,0,0,0,0
601,France,Male,40,10,127847.86,1,0,0,173245.68,0,Mid-age,1,Fair,1,0.7379569868639726,0.25,15.025,14437.14,5113914.4,0.1,0,1,Late_HighRisk,1,0,0,127847.86,0,0,0,0,0
708,France,Male,34,3,0.0,1,0,1,121457.88,1,Young,0,Good,0,0.0,0.08823529411764706,20.823529411764707,10121.49,0.0,0.3333333333333333,3,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,Mid-age,1,Good,1,1.6860149645903417,0.21428571428571427,16.857142857142858,8733.728333333334,7421499.119999999,0.2222222222222222,9,1,Mid_Stable,0,0,0,88351.18,0,1,0,0,0
797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,Young,1,Very Good,1,1.1976351617681333,0.30303030303030304,24.151515151515152,5813.928333333333,2757334.14,0.1,0,0,Late_HighRisk,0,1,0,83555.58,0,0,0,0,1
682,France,Male,26,8,0.0,2,1,0,178373.43,0,Young,0,Good,0,0.0,0.3076923076923077,26.23076923076923,14864.4525,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,Mid-age,0,Good,0,0.0,0.23076923076923078,17.794871794871796,8327.003333333332,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
490,France,Female,40,1,0.0,1,1,1,49594.19,1,Mid-age,0,Poor,0,0.0,0.025,12.25,4132.849166666667,0.0,1.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,Mid-age,0,Excellent,0,0.0,0.23809523809523808,19.714285714285715,15505.928333333335,0.0,0.1,10,0,Late_HighRisk,0,0,0,0.0,0,1,0,1,0
594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,Mid-age,1,Fair,1,1.2496005428875347,0.18421052631578946,15.631578947368421,6459.287499999999,3680617.3000000003,0.14285714285714285,0,0,Mid_Stable,0,0,0,96858.35,1,0,0,0,0
579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,Young,0,Poor,0,0.0,0.030303030303030304,17.545454545454547,4568.0475,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
723,France,Female,35,0,0.0,2,0,1,61290.99,0,Young,0,Good,0,0.0,0.0,20.65714285714286,5107.5824999999995,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,Mid-age,1,Fair,1,0.692290196060032,0.19047619047619047,14.738095238095237,15985.112500000001,5577433.680000001,0.375,8,1,Mid_Stable,1,0,0,44265.34666666667,0,1,0,0,1
794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,Young,1,Very Good,1,0.9885314296339601,0.03333333333333333,26.466666666666665,13064.0375,4649116.2,1.0,1,1,Early_HighRisk,0,0,0,154970.54,0,0,0,0,0
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,Mid-age,1,Good,1,1.205759099389513,0.06818181818181818,15.318181818181818,6144.276666666668,3911697.24,0.3333333333333333,0,0,Mid_Stable,0,1,0,88902.21,1,0,0,0,0
418,France,Male,28,7,98738.92,1,1,0,122190.22,0,Young,1,Poor,1,0.8080754744528653,0.25,14.928571428571429,10182.518333333333,2764689.76,0.14285714285714285,0,1,Mid_Stable,0,0,0,98738.92,1,0,0,0,0
502,France,Male,33,8,0.0,2,1,1,123509.01,0,Young,0,Poor,0,0.0,0.24242424242424243,15.212121212121213,10292.4175,0.0,0.25,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
678,France,Female,50,6,0.0,1,1,0,8199.5,0,Mid-age,0,Good,0,0.0,0.12,13.56,683.2916666666666,0.0,0.16666666666666666,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,Mid-age,1,Fair,1,9.73961656927495,0.25,14.975,1176.0925,5498251.2,0.2,10,0,Late_HighRisk,1,0,0,68728.14,0,1,0,0,0
736,France,Male,29,4,0.0,2,0,0,51705.01,0,Young,0,Good,0,0.0,0.13793103448275862,25.379310344827587,4308.7508333333335,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
430,France,Female,60,7,73937.02,1,1,0,161937.62,1,Mid-age,1,Poor,1,0.45657716841830825,0.11666666666666667,7.166666666666667,13494.801666666666,4436221.2,0.14285714285714285,0,0,Mid_Stable,0,0,0,73937.02,1,0,0,0,0
537,France,Female,45,7,158621.04,1,1,0,120892.96,1,Mid-age,1,Poor,1,1.3120783873601904,0.15555555555555556,11.933333333333334,10074.413333333334,7137946.800000001,0.14285714285714285,0,1,Mid_Stable,0,0,0,158621.04,1,0,0,0,0
683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,Young,1,Good,1,1.7414802055876972,0.03333333333333333,22.766666666666666,5419.585,3397716.0,1.0,1,0,Early_HighRisk,1,0,0,113257.2,0,1,0,0,0
828,France,Male,31,9,0.0,1,0,1,164257.37,0,Young,0,Excellent,0,0.0,0.2903225806451613,26.70967741935484,13688.114166666666,0.0,0.1111111111111111,9,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,Young,1,Good,1,2.241602916365876,0.3103448275862069,23.82758620689655,4332.3324999999995,3379556.4699999997,0.1111111111111111,0,0,Mid_Stable,1,0,0,116536.43,1,0,0,0,0
608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,Young,0,Fair,0,0.0,0.14285714285714285,21.714285714285715,908.3024999999999,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
691,France,Female,60,6,101070.69,1,1,0,177355.8,1,Mid-age,1,Good,1,0.5698753015125528,0.1,11.516666666666667,14779.65,6064241.4,0.16666666666666666,0,1,Mid_Stable,1,0,0,101070.69,1,0,0,0,0
718,Spain,Male,39,6,0.0,2,0,1,63889.1,0,Mid-age,0,Good,0,0.0,0.15384615384615385,18.41025641025641,5324.091666666666,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,Young,1,Good,1,0.7216962075250972,0.0967741935483871,21.93548387096774,14702.800000000001,3947275.2600000002,1.0,3,1,Mid_Stable,1,0,0,42443.82,0,1,0,0,1
838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,Mid-age,0,Excellent,0,0.0,0.12195121951219512,20.4390243902439,6776.125833333333,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,Young,0,Good,0,0.0,0.16129032258064516,22.419354838709676,1166.5733333333333,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
681,France,Male,46,0,105969.42,1,1,0,5771.56,0,Mid-age,1,Good,1,18.36062000568304,0.0,14.804347826086957,480.96333333333337,4874593.32,0.0,0,0,Early_HighRisk,1,0,0,105969.42,1,0,0,0,0
762,France,Male,36,5,119547.46,1,1,1,42693.65,0,Mid-age,1,Very Good,1,2.8001227348797775,0.1388888888888889,21.166666666666668,3557.804166666667,4303708.5600000005,0.2,5,0,Mid_Stable,1,0,0,119547.46,0,1,0,0,0
751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,Mid-age,0,Very Good,0,0.0,0.18421052631578946,19.763157894736842,7569.9675,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,Young,1,Good,1,2.561099187149234,0.17857142857142858,24.214285714285715,4512.0008333333335,3882709.04,0.2,5,0,Mid_Stable,1,0,0,138668.18,0,1,0,0,0
634,France,Female,37,7,51582.5,2,1,1,184312.88,0,Mid-age,1,Fair,1,0.27986378380067634,0.1891891891891892,17.135135135135137,15359.406666666668,1908552.5,0.2857142857142857,7,0,Mid_Stable,0,0,0,25791.25,0,1,0,0,0
749,France,Male,37,7,0.0,2,1,0,20306.79,0,Mid-age,0,Very Good,0,0.0,0.1891891891891892,20.243243243243242,1692.2325,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,Mid-age,1,Fair,1,1.3247152690809911,0.16216216216216217,15.945945945945946,10688.015,6286408.04,0.16666666666666666,6,1,Mid_Stable,0,0,0,169902.92,0,1,0,0,0
610,France,Female,27,4,87262.4,2,1,0,182720.07,0,Young,1,Fair,1,0.4775742478645066,0.14814814814814814,22.59259259259259,15226.6725,2356084.8,0.5,0,0,Mid_Stable,0,0,0,43631.2,1,0,0,0,0
502,France,Male,33,7,0.0,2,0,1,4082.52,0,Young,0,Poor,0,0.0,0.21212121212121213,15.212121212121213,340.21,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
578,France,Female,40,7,0.0,2,0,0,102233.73,0,Mid-age,0,Poor,0,0.0,0.175,14.45,8519.477499999999,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
547,France,Female,32,2,0.0,2,1,0,132002.83,0,Young,0,Poor,0,0.0,0.0625,17.09375,11000.235833333332,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
579,France,Female,27,9,0.0,2,1,0,126838.7,0,Young,0,Poor,0,0.0,0.3333333333333333,21.444444444444443,10569.891666666666,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
661,France,Male,39,5,0.0,2,0,0,181461.46,0,Mid-age,0,Fair,0,0.0,0.1282051282051282,16.94871794871795,15121.788333333332,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
794,France,Male,46,6,0.0,2,1,0,195325.74,0,Mid-age,0,Very Good,0,0.0,0.13043478260869565,17.26086956521739,16277.144999999999,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
719,France,Male,61,5,0.0,2,0,1,29132.43,0,Old,0,Good,0,0.0,0.08196721311475409,11.78688524590164,2427.7025,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
728,France,Female,69,1,0.0,2,1,1,131804.86,0,Old,0,Good,0,0.0,0.014492753623188406,10.55072463768116,10983.738333333333,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,Teenager,1,Fair,1,0.8651448660072582,0.15789473684210525,31.473684210526315,14482.003333333334,2856619.03,0.3333333333333333,3,1,Mid_Stable,0,0,0,150348.37,0,1,0,0,0
822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,Mid-age,1,Excellent,1,4.383795570719235,0.06521739130434782,17.869565217391305,2187.4883333333332,5293404.92,0.6666666666666666,0,0,Mid_Stable,1,1,0,57537.01,1,0,0,0,1
670,Spain,Female,40,3,0.0,1,1,1,182650.15,0,Mid-age,0,Good,0,0.0,0.075,16.75,15220.845833333333,0.0,0.3333333333333333,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
850,France,Male,28,8,99986.98,1,1,0,196582.55,0,Young,1,Excellent,1,0.5086259182211239,0.2857142857142857,30.357142857142858,16381.879166666666,2799635.44,0.125,0,1,Mid_Stable,0,0,0,99986.98,1,0,0,0,0
723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,Old,1,Good,1,0.7772849142195307,0.04411764705882353,10.632352941176471,11831.461666666668,7504276.0,0.3333333333333333,0,1,Mid_Stable,1,1,1,110357.0,0,0,0,0,1
705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,Mid-age,1,Good,1,3.0134757313357987,0.19047619047619047,16.785714285714285,4609.4591666666665,7000808.640000001,0.25,8,0,Mid_Stable,0,0,0,83342.96,0,1,0,0,0
677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,Mid-age,1,Good,1,1.514229542575036,0.175,16.925,5245.395833333333,3812512.0,0.14285714285714285,7,0,Mid_Stable,0,0,0,95312.8,0,1,0,0,0
736,France,Male,43,4,202443.47,1,1,0,72375.03,0,Mid-age,1,Good,1,2.7971452308897145,0.09302325581395349,17.11627906976744,6031.2525,8705069.21,0.25,0,0,Mid_Stable,0,0,0,202443.47,1,0,0,0,0
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,Mid-age,1,Fair,1,0.581410835506317,0.0,14.063829787234043,15693.667500000001,5146200.14,0.0,0,1,Early_HighRisk,1,1,1,109493.62,0,0,0,0,1
501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,Mid-age,1,Poor,1,0.66698157696071,0.23684210526315788,13.18421052631579,11116.9225,3381140.82,0.2222222222222222,9,0,Mid_Stable,0,0,0,44488.695,0,0,0,0,0
516,France,Female,29,2,104982.57,1,1,0,157378.5,0,Young,1,Poor,1,0.6670705973179311,0.06896551724137931,17.79310344827586,13114.875,3044494.5300000003,0.5,0,1,Early_HighRisk,1,0,0,104982.57,1,0,0,0,0
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,Mid-age,1,Poor,1,1.5222329930991756,0.13559322033898305,8.76271186440678,8436.673333333334,9092548.41,0.25,0,1,Mid_Stable,0,1,0,77055.495,1,0,0,0,1
766,France,Male,32,6,185714.28,1,1,1,102502.5,0,Young,1,Very Good,1,1.811802443842833,0.1875,23.9375,8541.875,5942856.96,0.16666666666666666,6,1,Mid_Stable,0,0,0,185714.28,0,1,0,0,0
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,Young,1,Poor,1,3.087540043738753,0.13043478260869565,22.608695652173914,3131.471666666667,2668518.19,0.6666666666666666,3,0,Mid_Stable,1,0,0,58011.265,0,1,0,0,1
541,France,Male,46,6,0.0,2,1,1,83456.67,0,Mid-age,0,Poor,0,0.0,0.13043478260869565,11.76086956521739,6954.7225,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,Young,1,Very Good,1,0.8224407922940286,0.058823529411764705,23.235294117647058,16618.3675,5576390.32,0.5,0,1,Early_HighRisk,0,1,0,164011.48,1,0,0,0,1
797,France,Male,31,9,0.0,2,1,1,24748.89,0,Young,0,Very Good,0,0.0,0.2903225806451613,25.70967741935484,2062.4075,0.0,0.2222222222222222,9,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
811,France,Male,40,1,101514.89,1,1,1,121765.0,0,Mid-age,1,Excellent,1,0.8336951504948056,0.025,20.275,10147.083333333334,4060595.6,1.0,1,1,Early_HighRisk,1,0,0,101514.89,0,1,0,0,0
722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,Young,0,Good,0,0.0,0.125,22.5625,9472.206666666667,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
675,France,Male,28,9,0.0,1,1,0,134110.93,0,Young,0,Good,0,0.0,0.32142857142857145,24.107142857142858,11175.910833333333,0.0,0.1111111111111111,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,Mid-age,1,Fair,1,0.7351303445566522,0.23076923076923078,16.923076923076923,15257.989166666666,5249373.869999999,0.2222222222222222,0,1,Mid_Stable,1,1,0,67299.665,1,0,0,0,0
566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,Young,1,Poor,1,0.9225737053542029,0.3125,17.6875,13324.2525,4720360.32,0.1,10,1,Late_HighRisk,1,0,0,147511.26,0,1,0,0,0
768,France,Male,25,0,78396.08,1,1,1,8316.19,0,Young,1,Very Good,1,9.42692266530707,0.0,30.72,693.0158333333334,1959902.0,0.0,0,0,Early_HighRisk,0,0,0,78396.08,0,1,0,0,0
610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,Young,0,Fair,0,0.0,0.16129032258064516,19.677419354838708,5311.363333333334,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
715,France,Female,31,3,110581.29,1,1,1,94715.24,0,Young,1,Good,1,1.1675131689472569,0.0967741935483871,23.06451612903226,7892.936666666667,3428019.9899999998,0.3333333333333333,3,0,Mid_Stable,1,0,0,110581.29,0,1,0,0,0
750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,Mid-age,1,Very Good,1,2.210284883786944,0.19047619047619047,17.857142857142858,5724.615000000001,6377127.119999999,0.25,0,0,Mid_Stable,0,1,0,75918.18,1,0,0,0,0
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,Mid-age,1,Poor,1,2.2662713057749646,0.1111111111111111,9.577777777777778,3074.9683333333337,3763104.75,0.4,0,0,Mid_Stable,0,1,0,41812.275,0,0,0,0,0
704,France,Male,24,2,148197.15,2,1,0,182775.08,0,Young,1,Good,1,0.8108170435488252,0.08333333333333333,29.333333333333332,15231.256666666666,3556731.5999999996,1.0,0,1,Early_HighRisk,1,0,0,74098.575,1,0,0,0,0
535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,Young,1,Poor,1,1.9702450321434692,0.16666666666666666,17.833333333333332,5199.215833333333,3687742.5,0.2,0,0,Mid_Stable,1,0,0,122924.75,0,0,0,0,0
614,France,Female,38,4,72594.0,1,1,1,76042.48,0,Mid-age,1,Fair,1,0.9546506110794915,0.10526315789473684,16.157894736842106,6336.873333333333,2758572.0,0.25,4,0,Mid_Stable,0,0,0,72594.0,0,1,0,0,0
748,France,Male,38,4,115221.36,1,0,1,70956.75,0,Mid-age,1,Very Good,1,1.6238252174740246,0.10526315789473684,19.68421052631579,5913.0625,4378411.68,0.25,4,0,Mid_Stable,1,0,0,115221.36,0,0,0,0,0
492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,Mid-age,1,Poor,1,1.7502121491961509,0.1568627450980392,9.647058823529411,5609.259999999999,6008245.74,0.25,8,0,Mid_Stable,1,0,0,58904.37,0,1,0,0,0
573,France,Male,40,7,147754.68,1,1,1,110454.46,0,Mid-age,1,Poor,1,1.3376977262846605,0.175,14.325,9204.538333333334,5910187.199999999,0.14285714285714285,7,1,Mid_Stable,1,0,0,147754.68,0,1,0,0,0
706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,Mid-age,0,Good,0,0.0,0.05660377358490566,13.320754716981131,7373.251666666667,0.0,1.0,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
680,France,Male,31,10,113292.17,1,1,1,122639.73,0,Young,1,Good,1,0.923780327957343,0.3225806451612903,21.93548387096774,10219.977499999999,3512057.27,0.1,10,1,Late_HighRisk,1,0,0,113292.17,0,1,0,0,0
458,Spain,Male,36,5,0.0,2,1,0,79723.78,0,Mid-age,0,Poor,0,0.0,0.1388888888888889,12.722222222222221,6643.6483333333335,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,Mid-age,1,Fair,1,1.179016215808919,0.045454545454545456,13.909090909090908,8139.793333333334,5067188.720000001,0.5,2,0,Early_HighRisk,1,0,0,115163.38,0,1,0,0,0
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,Mid-age,1,Excellent,1,1.1725436512026108,0.2,16.18,8393.335000000001,5904931.0,0.1,10,1,Late_HighRisk,1,0,0,118098.62,0,1,0,0,0
590,France,Male,39,9,0.0,2,1,1,104730.52,0,Mid-age,0,Fair,0,0.0,0.23076923076923078,15.128205128205128,8727.543333333333,0.0,0.2222222222222222,9,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
602,France,Male,35,8,0.0,1,1,1,22499.29,0,Young,0,Fair,0,0.0,0.22857142857142856,17.2,1874.9408333333333,0.0,0.125,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,Mid-age,1,Poor,1,4.275821726250616,0.0,14.594594594594595,2354.8241666666668,4470550.899999999,0.0,0,0,Early_HighRisk,1,0,0,120825.7,1,0,0,0,0
494,France,Male,25,6,0.0,2,0,1,109988.09,0,Young,0,Poor,0,0.0,0.24,19.76,9165.674166666666,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
797,France,Male,29,1,0.0,1,0,1,149991.32,0,Young,0,Very Good,0,0.0,0.034482758620689655,27.482758620689655,12499.276666666667,0.0,1.0,1,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,Old,1,Poor,1,2.9624371414406117,0.09836065573770492,8.62295081967213,3765.066666666667,8164562.08,0.3333333333333333,6,0,Mid_Stable,1,0,0,66922.64,0,1,0,0,0
631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,Mid-age,0,Fair,0,0.0,0.18421052631578946,16.605263157894736,15133.820833333333,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,Young,1,Poor,1,0.8582416462394091,0.1724137931034483,19.862068965517242,10539.090833333334,3147690.1599999997,0.2,5,1,Mid_Stable,1,0,0,108541.04,0,1,0,0,0
405,France,Male,39,10,0.0,1,1,0,160810.85,1,Mid-age,0,Poor,0,0.0,0.2564102564102564,10.384615384615385,13400.904166666667,0.0,0.1,0,0,Late_HighRisk,0,0,0,0.0,1,0,0,0,0
555,France,Male,30,1,0.0,2,0,0,88146.86,0,Young,0,Poor,0,0.0,0.03333333333333333,18.5,7345.571666666667,0.0,2.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,0,0
750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,Mid-age,1,Very Good,1,1.2884890869559014,0.05405405405405406,20.27027027027027,7361.145,4211231.22,0.5,0,0,Early_HighRisk,1,0,0,113817.06,0,0,0,0,0
665,France,Male,28,8,137300.23,1,1,0,90174.83,0,Young,1,Fair,1,1.5226003752931945,0.2857142857142857,23.75,7514.569166666667,3844406.4400000004,0.125,0,0,Mid_Stable,1,0,0,137300.23,1,0,0,0,0
640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,Mid-age,1,Fair,1,1.9437649765203588,0.13513513513513514,17.2972972972973,6774.840833333333,5846902.0600000005,0.2,0,0,Mid_Stable,0,0,0,158024.38,1,0,0,0,0
457,France,Female,33,7,127837.54,1,0,1,60013.17,0,Young,1,Poor,1,2.130158096964383,0.21212121212121213,13.848484848484848,5001.0975,4218638.819999999,0.14285714285714285,7,0,Mid_Stable,1,0,0,127837.54,0,0,0,0,0
695,France,Male,36,4,161533.0,1,1,0,100940.91,0,Mid-age,1,Good,1,1.600272872515217,0.1111111111111111,19.305555555555557,8411.7425,5815188.0,0.25,0,1,Mid_Stable,0,0,0,161533.0,1,0,0,0,0
645,France,Male,31,7,161171.7,2,1,0,12599.94,1,Young,1,Fair,1,12.791465673646066,0.22580645161290322,20.806451612903224,1049.9950000000001,4996322.7,0.2857142857142857,0,0,Mid_Stable,0,0,0,80585.85,1,0,0,0,0
647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,Young,1,Fair,1,0.6295816191415976,0.28125,20.21875,10715.894166666667,2590667.52,0.1111111111111111,9,0,Mid_Stable,0,0,0,80958.36,0,1,0,0,0
808,Spain,Male,25,7,0.0,2,0,1,23180.37,0,Young,0,Excellent,0,0.0,0.28,32.32,1931.6975,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
641,France,Male,33,2,146193.6,2,1,1,55796.83,1,Young,1,Fair,1,2.620105837553854,0.06060606060606061,19.424242424242426,4649.735833333333,4824388.8,1.0,2,0,Early_HighRisk,1,0,0,73096.8,0,1,0,0,0
700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,Young,0,Good,0,0.0,0.27586206896551724,24.137931034482758,12674.751666666665,0.0,0.25,8,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0,Young,1,Fair,1,0.708074368217046,0.15384615384615385,25.384615384615383,13536.920833333332,2990565.76,0.25,4,1,Mid_Stable,1,0,0,115021.76,0,0,0,0,0
615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,Mid-age,1,Fair,1,2.2820981918321923,0.024390243902439025,15.0,4629.2716666666665,5197710.63,1.0,1,0,Early_HighRisk,1,0,0,126773.43,0,1,0,0,0
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,Mid-age,1,Good,1,0.848335324108884,0.075,17.625,9124.724166666667,3715596.4000000004,0.3333333333333333,3,0,Mid_Stable,0,0,0,92889.91,0,1,0,0,1
